item,itemLabel
http://www.wikidata.org/entity/Q53672,Mo Hayder
http://www.wikidata.org/entity/Q53834,Kiyoshi Kurosawa
http://www.wikidata.org/entity/Q54390,Valeriu Lazarov
http://www.wikidata.org/entity/Q54855,Yoram Gross
http://www.wikidata.org/entity/Q55163,Robert Altman
http://www.wikidata.org/entity/Q55165,Krzysztof Kieślowski
http://www.wikidata.org/entity/Q55168,Theo Angelopoulos
http://www.wikidata.org/entity/Q55169,Krzysztof Zanussi
http://www.wikidata.org/entity/Q55170,Victor Sjöström
http://www.wikidata.org/entity/Q55171,Pedro Almodóvar
http://www.wikidata.org/entity/Q55172,Alexander Nikolajewitsch Sokurow
http://www.wikidata.org/entity/Q55190,Sergei Fjodorowitsch Bondartschuk
http://www.wikidata.org/entity/Q55193,Dsiga Wertow
http://www.wikidata.org/entity/Q55195,Wsewolod Illarionowitsch Pudowkin
http://www.wikidata.org/entity/Q55198,Oleksandr Dowschenko
http://www.wikidata.org/entity/Q55199,Lew Wladimirowitsch Kuleschow
http://www.wikidata.org/entity/Q55207,Nikita Sergejewitsch Michalkow
http://www.wikidata.org/entity/Q55208,Andrei Sergejewitsch Michalkow-Kontschalowski
http://www.wikidata.org/entity/Q55210,Abbas Kiarostami
http://www.wikidata.org/entity/Q55211,Mohsen Makhmalbaf
http://www.wikidata.org/entity/Q55215,Alejandro González Iñárritu
http://www.wikidata.org/entity/Q55218,István Szabó
http://www.wikidata.org/entity/Q55221,Alexander Korda
http://www.wikidata.org/entity/Q55230,Emeric Pressburger
http://www.wikidata.org/entity/Q55234,Michael Powell
http://www.wikidata.org/entity/Q55238,Ken Loach
http://www.wikidata.org/entity/Q55245,Laurence Olivier
http://www.wikidata.org/entity/Q55249,Ken Russell
http://www.wikidata.org/entity/Q55260,David Lean
http://www.wikidata.org/entity/Q55264,Charles Laughton
http://www.wikidata.org/entity/Q55277,John Boorman
http://www.wikidata.org/entity/Q55282,Peter Greenaway
http://www.wikidata.org/entity/Q55294,Kenneth Branagh
http://www.wikidata.org/entity/Q55303,John Schlesinger
http://www.wikidata.org/entity/Q55369,Jerzy Stuhr
http://www.wikidata.org/entity/Q55375,Claude Chabrol
http://www.wikidata.org/entity/Q55381,Jacques Becker
http://www.wikidata.org/entity/Q55384,Henri-Georges Clouzot
http://www.wikidata.org/entity/Q55388,René Clair
http://www.wikidata.org/entity/Q55391,Robert Bresson
http://www.wikidata.org/entity/Q55392,Louis Malle
http://www.wikidata.org/entity/Q55394,Henri Verneuil
http://www.wikidata.org/entity/Q55395,Jean Vigo
http://www.wikidata.org/entity/Q55397,Kon Ichikawa
http://www.wikidata.org/entity/Q55400,Hayao Miyazaki
http://www.wikidata.org/entity/Q55401,Mizoguchi Kenji
http://www.wikidata.org/entity/Q55402,Ozu Yasujirō
http://www.wikidata.org/entity/Q55403,Nagisa Ōshima
http://www.wikidata.org/entity/Q55404,Ritwik Ghatak
http://www.wikidata.org/entity/Q55405,Bimal Roy
http://www.wikidata.org/entity/Q55406,Shyam Benegal
http://www.wikidata.org/entity/Q55407,Raj Kapoor
http://www.wikidata.org/entity/Q55408,Hrishikesh Mukherjee
http://www.wikidata.org/entity/Q55410,Max Ophüls
http://www.wikidata.org/entity/Q55411,Wim Wenders
http://www.wikidata.org/entity/Q55412,Friedrich Wilhelm Murnau
http://www.wikidata.org/entity/Q55413,William Dieterle
http://www.wikidata.org/entity/Q55415,Leni Riefenstahl
http://www.wikidata.org/entity/Q55418,Margarethe von Trotta
http://www.wikidata.org/entity/Q55419,Klaus Kinski
http://www.wikidata.org/entity/Q55421,Georg Wilhelm Pabst
