writer	producer	coop
nm2573005	nm0628255	1
nm2573823	nm0145418	1
nm2575638	nm0011850	1
nm2575638	nm0122911	1
nm2575638	nm0255910	1
nm2575638	nm0294195	1
nm2575638	nm0321334	1
nm2575638	nm1602122	1
nm2575638	nm1662857	1
nm2575638	nm5164065	1
nm2575780	nm1936920	1
nm2575780	nm2027168	1
nm2575780	nm6460667	1
nm2578683	nm1329138	1
nm2579344	nm0057463	1
nm2579344	nm1419400	1
nm2579344	nm2003984	1
nm2581177	nm0089989	1
nm2581177	nm0119946	4
nm2581177	nm0133150	4
nm2581177	nm0479735	1
nm2581177	nm0608005	1
nm2581177	nm2743157	1
nm2581177	nm3301854	2
nm2581177	nm3492555	1
nm2582398	nm0002494	1
nm2582398	nm0131651	1
nm2582398	nm0200637	1
nm2582398	nm0826291	1
nm2582398	nm0879968	1
nm2582956	nm0514379	2
nm2584005	nm1029384	1
nm2584087	nm0335344	1
nm2584087	nm1373881	1
nm2584683	nm0588576	1
nm2584683	nm1409460	1
nm2585333	nm0051142	1
nm2585482	nm0290868	1
nm2585702	nm0051142	2
nm2586943	nm1624935	1
nm2586943	nm2584711	1
nm2586943	nm3222555	2
nm2589644	nm0051142	1
nm2592528	nm0228629	1
nm2592528	nm1350518	1
nm2597661	nm0911174	1
nm2599843	nm0738700	1
nm2599843	nm2428141	3
nm2599909	nm0159954	1
nm2599909	nm2055027	1
nm2603082	nm0352471	3
nm2603082	nm0934855	1
nm2603082	nm2358277	1
nm2603082	nm3682921	1
nm2604261	nm0114011	1
nm2604261	nm0200637	1
nm2604261	nm0217907	2
nm2604261	nm0738700	1
nm2604261	nm0823068	1
nm2607642	nm2229960	1
nm2609035	nm0332503	1
nm2609035	nm0543128	1
nm2609035	nm2371594	1
nm2610231	nm0734660	1
nm2613566	nm0003880	1
nm2613566	nm0525785	2
nm2614384	nm0009017	2
nm2614384	nm0153737	1
nm2614384	nm0222890	1
nm2614384	nm0281019	2
nm2614384	nm0416341	1
nm2614384	nm0482682	1
nm2614384	nm0879968	2
nm2614384	nm1981183	1
nm2614661	nm0024948	1
nm2614661	nm0066582	2
nm2614661	nm0734660	1
nm2614661	nm0736462	1
nm2614661	nm0807685	1
nm2616615	nm0312856	1
nm2616615	nm5871239	1
nm2621227	nm0438382	1
nm2621227	nm0875486	1
nm2626238	nm0159253	1
nm2629239	nm0925436	1
nm2629239	nm0930831	1
nm2629239	nm1131528	3
nm2629535	nm0004447	1
nm2629535	nm0420326	1
nm2629633	nm0268395	1
nm2629633	nm0641609	2
nm2629633	nm0808329	1
nm2630745	nm0003733	1
nm2630745	nm0056205	1
nm2630745	nm0231235	1
nm2630745	nm0286614	2
nm2630745	nm0485130	1
nm2630745	nm0501728	1
nm2630745	nm0603104	1
nm2630745	nm0784961	1
nm2630745	nm0877875	1
nm2630745	nm1290141	2
nm2630745	nm1742204	1
nm2630745	nm4209344	2
nm2631476	nm0076987	1
nm2631476	nm0129573	1
nm2631476	nm3950233	1
nm2632935	nm0944956	1
nm2634956	nm0382342	1
nm2634956	nm0942060	1
nm2639735	nm0219424	1
nm2641372	nm0235161	1
nm2641372	nm0687254	1
nm2641379	nm0371393	1
nm2641379	nm1224918	3
nm2641379	nm1270350	1
nm2642918	nm0290130	1
nm2642918	nm1304613	1
nm2643685	nm0230361	1
nm2643685	nm0628040	1
nm2643685	nm1380874	2
nm2643936	nm0918666	1
nm2647093	nm0137639	1
nm2647093	nm1981183	1
nm2647093	nm2303604	1
nm2647093	nm2650801	1
nm2647535	nm0058454	1
nm2647535	nm0664176	1
nm2647760	nm0657572	2
nm2647760	nm1709988	1
nm2651328	nm1332931	1
nm2654194	nm1108613	2
nm2654194	nm1976860	1
nm2654724	nm0313514	1
nm2656711	nm0332503	1
nm2656711	nm0603104	1
nm2657070	nm0024948	1
nm2657070	nm0543128	1
nm2657070	nm0994848	1
nm2657924	nm0491126	1
nm2657924	nm0629575	1
nm2658247	nm0121906	1
nm2662612	nm0491126	1
nm2662612	nm0629575	1
nm2664992	nm0121906	1
nm2667668	nm2667533	2
nm2671463	nm1633027	1
nm2671463	nm2673327	1
nm2673923	nm2797615	1
nm2678764	nm0507689	1
nm2685067	nm0514278	1
nm2685067	nm0732233	1
nm2685067	nm0936574	1
nm2686621	nm0003183	1
nm2686621	nm0040957	1
nm2686621	nm0187351	2
nm2686621	nm0277204	1
nm2686621	nm1014957	1
nm2687438	nm0312856	1
nm2687438	nm0316459	1
nm2687438	nm0481923	1
nm2689523	nm0113500	1
nm2690539	nm1738781	1
nm2690566	nm1244330	2
nm2691154	nm0957670	2
nm2694745	nm0338965	1
nm2694745	nm1180074	1
nm2694821	nm0795717	1
nm2694869	nm2011447	1
nm2696778	nm0319685	1
nm2696778	nm0340495	1
nm2696778	nm0472600	1
nm2696778	nm1224918	2
nm2696778	nm1294424	1
nm2702617	nm0286614	1
nm2702617	nm0664176	1
nm2702617	nm0713753	1
nm2702617	nm1290141	1
nm2707402	nm1106444	1
nm2708170	nm1029384	1
nm2708170	nm1376081	1
nm2708170	nm2636898	1
nm2709022	nm1725195	1
nm2709480	nm0073316	1
nm2709480	nm2644205	1
nm2709480	nm5403062	1
nm2711077	nm0748934	1
nm2713351	nm0199215	1
nm2713351	nm0666739	1
nm2713351	nm0772894	1
nm2713351	nm0915920	1
nm2713351	nm1262986	1
nm2713351	nm1425889	3
nm2713351	nm2899027	1
nm2717879	nm0637420	1
nm2718193	nm0313394	1
nm2718193	nm1652456	3
nm2720681	nm0004447	1
nm2722021	nm0316459	1
nm2722021	nm0481923	1
nm2725003	nm0073706	1
nm2725003	nm0277204	1
nm2726040	nm0961373	1
nm2726303	nm1273119	1
nm2726303	nm2657010	3
nm2726683	nm0691540	1
nm2727890	nm0003945	1
nm2727890	nm1320290	1
nm2730765	nm0122911	1
nm2730765	nm0187351	1
nm2730765	nm0313514	1
nm2730765	nm0321334	1
nm2730765	nm1602122	1
nm2730765	nm1618213	1
nm2730765	nm1662857	1
nm2731474	nm0002494	1
nm2731474	nm0321877	1
nm2731474	nm0765956	3
nm2731474	nm0887184	1
nm2731474	nm1039389	1
nm2731474	nm1976860	1
nm2731474	nm2467614	1
nm2735376	nm0994468	1
nm2735698	nm0697877	1
nm2735698	nm0765956	1
nm2735698	nm0832790	1
nm2735698	nm0850888	1
nm2735698	nm7641776	1
nm2741383	nm0541812	1
nm2744718	nm0587571	1
nm2749064	nm0036896	2
nm2749064	nm0168655	1
nm2749064	nm1567958	2
nm2749064	nm2611372	1
nm2749064	nm3053945	1
nm2749064	nm3412809	1
nm2749064	nm3728867	1
nm2762736	nm3775069	1
nm2763815	nm0589696	1
nm2763815	nm0637833	4
nm2763815	nm2388413	1
nm2766695	nm0175907	1
nm2766695	nm0194190	1
nm2766695	nm0270966	1
nm2767416	nm8014082	1
nm2773767	nm0438382	1
nm2773767	nm0875486	1
nm2775540	nm0004428	1
nm2775540	nm0458868	1
nm2775540	nm0578297	1
nm2775540	nm0697877	1
nm2775540	nm0932144	1
nm2775540	nm1466598	2
nm2776837	nm0674287	1
nm2776837	nm1314466	1
nm2776837	nm3379230	1
nm2780744	nm1244330	1
nm2790233	nm1740299	1
nm2790233	nm7092221	1
nm2800988	nm0277204	1
nm2802722	nm0159009	1
nm2802722	nm0665494	1
nm2802722	nm5966976	1
nm2802754	nm0770429	1
nm2804721	nm0004055	1
nm2805775	nm1017665	1
nm2807628	nm0003945	2
nm2807628	nm1320290	2
nm2809264	nm0022913	1
nm2809264	nm0543128	1
nm2809264	nm0665494	1
nm2809264	nm0721019	1
nm2809264	nm0957670	1
nm2809264	nm2148402	1
nm2812685	nm0057463	1
nm2812685	nm0525785	1
nm2812685	nm2204043	1
nm2813715	nm0016539	1
nm2813715	nm0057463	1
nm2813715	nm0242516	1
nm2813715	nm0394954	1
nm2813715	nm0582978	1
nm2813715	nm0789443	1
nm2813715	nm2503331	2
nm2816890	nm0566320	1
nm2816890	nm1475461	1
nm2816890	nm3509898	1
nm2816890	nm3637134	1
nm2817114	nm0235161	1
nm2826679	nm0089154	1
nm2826679	nm0501904	1
nm2828485	nm4236736	1
nm2830317	nm0218398	1
nm2830317	nm9423488	1
nm2830469	nm0922322	1
nm2836171	nm0899021	1
nm2836171	nm0907197	1
nm2837292	nm0343239	1
nm2837292	nm0664176	1
nm2837292	nm0944956	1
nm2837292	nm1819732	1
nm2837457	nm0290868	1
nm2838820	nm0231235	1
nm2839360	nm2639152	1
nm2841116	nm0425717	2
nm2841432	nm0076987	1
nm2841432	nm0489539	1
nm2841432	nm0664176	1
nm2841432	nm1140110	1
nm2841432	nm3558363	2
nm2841432	nm8516120	1
nm2842577	nm0217907	2
nm2847370	nm0552070	1
nm2847370	nm2044373	1
nm2847370	nm2210945	1
nm2848857	nm0658624	1
nm2848857	nm1633718	1
nm2849518	nm0152113	1
nm2849518	nm0929829	1
nm2849518	nm3606994	1
nm2849922	nm0382282	2
nm2849922	nm0673400	1
nm2849922	nm5088036	1
nm2849986	nm9254665	1
nm2852840	nm0475465	1
nm2853516	nm1003483	1
nm2853516	nm2666321	1
nm2857187	nm0108618	1
nm2857187	nm0803141	1
nm2857187	nm1425418	1
nm2859316	nm0168189	1
nm2859316	nm0548932	1
nm2859316	nm0703729	1
nm2859316	nm2109010	1
nm2859868	nm0519140	1
nm2859868	nm1425889	1
nm2860573	nm0004634	1
nm2865872	nm9254665	1
nm2870984	nm0137639	1
nm2870984	nm0290735	2
nm2870984	nm0294195	2
nm2870984	nm0753382	1
nm2870984	nm0834426	1
nm2870984	nm0932144	1
nm2870984	nm3513608	1
nm2873706	nm1725195	1
nm2875664	nm2858490	1
nm2875664	nm3925312	1
nm2875664	nm4994022	1
nm2875664	nm9583441	1
nm2877200	nm0840239	1
nm2877200	nm0912709	1
nm2877200	nm2374942	1
nm2879212	nm0887184	1
nm2879212	nm1359290	1
nm2879212	nm1594428	1
nm2880282	nm0491126	2
nm2880282	nm2889648	1
nm2880282	nm3064960	1
nm2881617	nm0003167	1
nm2881617	nm0193410	1
nm2881617	nm0771863	1
nm2881617	nm0820310	1
nm2888280	nm0408417	1
nm2888280	nm0754978	1
nm2889547	nm0491126	1
nm2889547	nm3064960	1
nm2889547	nm3945824	1
nm2892234	nm0077071	1
nm2894108	nm0510735	1
nm2894537	nm1106444	1
nm2896022	nm1401725	1
nm2896022	nm4240592	1
nm2897666	nm0548932	1
nm2897666	nm0774019	1
nm2897666	nm0818657	1
nm2897690	nm2105711	1
nm2903202	nm0264248	1
nm2903202	nm2554297	1
nm2903372	nm0491126	1
nm2903372	nm0629575	1
nm2913119	nm0073706	1
nm2913119	nm0420246	1
nm2913119	nm0543128	1
nm2913498	nm0004475	2
nm2913498	nm0035060	1
nm2913498	nm0319666	1
nm2913498	nm0625950	1
nm2913498	nm0752630	1
nm2913498	nm0857714	3
nm2913498	nm2020223	1
nm2914930	nm0295092	1
nm2914930	nm0760485	1
nm2916300	nm0713753	2
nm2916300	nm4146781	1
nm2919044	nm0022417	1
nm2919044	nm0587571	1
nm2919044	nm1144144	1
nm2919995	nm0616793	1
nm2919995	nm3287778	1
nm2920012	nm0048739	1
nm2920012	nm0080021	1
nm2920012	nm0525831	3
nm2920012	nm0566320	1
nm2920012	nm0866082	1
nm2920012	nm1072208	1
nm2920012	nm1475461	1
nm2920012	nm3509898	1
nm2920012	nm3637134	1
nm2920012	nm7442628	1
nm2921975	nm1273119	1
nm2929394	nm5368453	1
nm2931346	nm0302127	1
nm2931602	nm0171178	1
nm2931995	nm5484242	1
nm2933323	nm5294600	1
nm2939882	nm0004428	4
nm2939882	nm0143859	1
nm2939882	nm0458868	3
nm2939882	nm1131528	1
nm2939882	nm2262988	1
nm2939882	nm2353156	1
nm2939882	nm6045762	1
nm2943187	nm0139283	1
nm2943187	nm0406501	1
nm2943462	nm0002592	1
nm2943462	nm1737974	1
nm2943462	nm2214628	1
nm2946132	nm3952372	1
nm2948711	nm0664176	1
nm2948711	nm2584711	1
nm2948711	nm9040465	1
nm2948711	nm9040466	1
nm2950884	nm0022417	1
nm2952284	nm0006759	1
nm2952284	nm0321877	2
nm2952284	nm0662094	1
nm2954620	nm0808161	1
nm2955080	nm0113583	1
nm2955080	nm0172670	1
nm2955080	nm0188312	1
nm2955080	nm1435062	1
nm2956763	nm0041784	1
nm2956763	nm0242516	2
nm2959155	nm3988897	1
nm2959155	nm6030005	1
nm2962287	nm0137639	1
nm2963554	nm0068624	1
nm2963554	nm0168655	1
nm2963554	nm0703729	1
nm2963554	nm1027122	1
nm2963554	nm1742204	1
nm2963554	nm1949409	1
nm2964895	nm0358935	1
nm2965951	nm0123083	1
nm2965951	nm0624167	1
nm2968180	nm1033713	1
nm2968180	nm1138177	1
nm2969426	nm2966896	1
nm2969426	nm2967424	1
nm2969426	nm4676509	1
nm2970314	nm2966896	1
nm2970314	nm2967424	1
nm2970314	nm4676509	1
nm2971275	nm0991552	1
nm2972445	nm1873265	1
nm2973496	nm0235161	1
nm2973496	nm0637420	1
nm2973724	nm0885612	1
nm2974419	nm3301122	1
nm2977599	nm1380874	1
nm2980039	nm2040270	1
nm2980039	nm6368974	1
nm2981592	nm0000225	1
nm2982080	nm10297399	1
nm2983089	nm0382342	1
nm2986649	nm3530609	1
nm2991312	nm0078735	1
nm2991312	nm0334299	1
nm2992029	nm2197777	1
nm2992519	nm0004055	3
nm2992519	nm0191027	1
nm2992519	nm0808465	1
nm2992519	nm0850386	1
nm2992519	nm0929829	2
nm2992519	nm1376081	1
nm2992519	nm2248284	2
nm2992519	nm2397011	1
nm2992519	nm2636898	1
nm2992519	nm4022367	1
nm2996954	nm0194961	1
nm2998901	nm0133773	1
nm3001737	nm0187351	1
nm3001737	nm0800358	1
nm3001737	nm0859490	1
nm3004147	nm7096860	1
nm3010894	nm0080521	1
nm3010894	nm4159635	1
nm3010894	nm5649054	1
nm3011071	nm0036896	1
nm3011308	nm0159954	1
nm3014258	nm0152113	1
nm3014258	nm0338814	1
nm3014258	nm1721362	1
nm3015160	nm3875031	1
nm3016924	nm0703729	1
nm3025344	nm2797615	1
nm3028126	nm0090292	1
nm3028126	nm3884187	1
nm3031048	nm0865212	1
nm3031048	nm0929955	2
nm3031048	nm2204043	2
nm3033580	nm3033830	1
nm3038433	nm0922322	1
nm3039386	nm2858490	2
nm3048288	nm6024406	1
nm3050611	nm1305228	1
nm3050611	nm3302968	1
nm3052538	nm0053736	1
nm3052538	nm3061309	1
nm3054695	nm0004475	1
nm3054695	nm0013918	1
nm3054695	nm0035060	1
nm3054695	nm0818657	1
nm3054695	nm1514487	1
nm3057044	nm0122911	1
nm3057044	nm1602122	1
nm3059675	nm0098866	1
nm3059675	nm0664176	2
nm3059675	nm1237017	1
nm3060174	nm3059312	1
nm3060174	nm3060132	2
nm3060354	nm1405504	1
nm3060795	nm6006898	1
nm3061701	nm0231235	1
nm3061701	nm4209344	1
nm3066330	nm0162722	3
nm3066330	nm3689180	2
nm3067513	nm0004634	1
nm3067513	nm0283234	1
nm3068470	nm0057896	1
nm3068470	nm0808329	1
nm3068470	nm1222066	1
nm3068470	nm1222476	1
nm3068470	nm1230683	1
nm3068470	nm1334133	1
nm3068470	nm1928189	1
nm3069058	nm0879968	1
nm3069399	nm0076987	1
nm3069399	nm0664176	4
nm3069399	nm0944956	2
nm3073164	nm2422046	1
nm3074695	nm0081960	1
nm3074695	nm0204466	1
nm3074695	nm1188251	1
nm3074695	nm3939797	1
nm3074695	nm7547099	1
nm3074724	nm0289324	1
nm3076305	nm6045535	1
nm3080603	nm4518259	1
nm3080904	nm0319666	2
nm3080904	nm0341952	1
nm3080920	nm0122693	1
nm3080920	nm0164626	1
nm3080920	nm0355416	1
nm3085077	nm0138588	1
nm3088759	nm0004055	1
nm3088759	nm0068624	1
nm3088759	nm0168655	1
nm3090135	nm0171178	1
nm3090268	nm0310954	1
nm3090268	nm1178284	1
nm3090268	nm2306433	1
nm3090562	nm0449203	1
nm3090562	nm1472964	1
nm3090562	nm4741240	1
nm3096624	nm0132788	2
nm3096624	nm0789248	1
nm3096839	nm1653862	1
nm3097268	nm0131651	1
nm3098183	nm3097502	1
nm3098669	nm0754571	1
nm3098669	nm8007431	1
nm3103945	nm0628255	1
nm3105180	nm0963062	1
nm3109224	nm2591432	1
nm3109525	nm0187351	1
nm3109525	nm0319685	2
nm3109525	nm0934046	1
nm3109525	nm1469826	1
nm3110106	nm0069072	1
nm3110106	nm0876590	1
nm3110106	nm1433339	1
nm3110106	nm2266269	1
nm3116097	nm3341026	1
nm3116097	nm6481712	1
nm3116099	nm0188822	1
nm3116099	nm0192771	1
nm3118455	nm0277204	1
nm3119433	nm0865212	1
nm3121314	nm0416341	1
nm3122514	nm0296738	1
nm3122514	nm3906619	1
nm3122514	nm7933560	1
nm3123004	nm0296738	1
nm3123004	nm3906619	1
nm3123004	nm7933560	1
nm3123367	nm0573872	1
nm3123367	nm1981183	1
nm3124028	nm0475465	1
nm3129892	nm2475382	1
nm3130312	nm0319666	1
nm3130939	nm0767894	1
nm3130939	nm1630641	1
nm3130939	nm3240526	1
nm3132278	nm1805250	1
nm3132278	nm3728809	1
nm3135260	nm0565200	1
nm3135260	nm0850888	1
nm3135260	nm2524227	2
nm3135260	nm9256470	1
nm3135700	nm1016998	1
nm3135700	nm1392499	2
nm3135700	nm1771984	2
nm3135700	nm2287103	2
nm3136590	nm1003469	1
nm3140874	nm0420326	1
nm3141961	nm1294424	1
nm3142059	nm0333829	1
nm3142583	nm2475382	1
nm3147992	nm0078735	1
nm3149293	nm3145883	1
nm3150743	nm0887184	1
nm3153645	nm0069072	1
nm3153645	nm0738700	1
nm3153893	nm0705891	2
nm3153893	nm3967923	1
nm3155238	nm0121353	1
nm3155238	nm5838621	1
nm3156852	nm0171178	1
nm3158797	nm0168189	1
nm3158797	nm0616793	4
nm3158797	nm0840239	1
nm3158797	nm0912709	1
nm3158797	nm1941358	1
nm3158797	nm2374942	1
nm3158797	nm2804127	1
nm3160583	nm0036896	3
nm3160583	nm2611372	1
nm3162096	nm0054174	1
nm3162096	nm0175907	2
nm3162096	nm0194190	1
nm3162096	nm0227261	1
nm3162096	nm0270966	5
nm3162096	nm0383410	1
nm3162096	nm0806914	2
nm3162096	nm0879968	1
nm3162096	nm2140990	1
nm3162615	nm0502735	1
nm3162615	nm0725147	1
nm3162615	nm2005879	1
nm3162615	nm2644205	1
nm3162990	nm2447764	1
nm3162990	nm2798354	1
nm3163593	nm0628255	1
nm3169366	nm0260402	1
nm3169366	nm0842488	1
nm3169366	nm1063802	1
nm3169366	nm1135653	1
nm3169366	nm2204043	1
nm3170129	nm0057463	1
nm3170129	nm0200637	1
nm3170129	nm0525785	2
nm3170129	nm1224918	1
nm3170129	nm1639580	1
nm3170129	nm2204043	1
nm3171597	nm2026065	1
nm3176830	nm1013442	1
nm3176976	nm3901922	1
nm3178429	nm0236776	1
nm3179596	nm0519140	1
nm3179596	nm0865212	1
nm3179596	nm1425889	1
nm3180343	nm0048859	2
nm3180343	nm0299263	1
nm3184028	nm0004428	4
nm3184028	nm0143859	3
nm3184028	nm0458868	4
nm3184028	nm0925436	1
nm3184028	nm1131528	2
nm3184646	nm0083039	1
nm3185949	nm0056205	1
nm3185949	nm0231235	1
nm3185949	nm0501728	1
nm3185949	nm4209344	2
nm3186529	nm0004428	3
nm3186529	nm0143859	2
nm3186529	nm0172670	2
nm3186529	nm0397500	1
nm3186529	nm0458868	4
nm3186529	nm0697877	2
nm3186529	nm1415004	1
nm3186529	nm4702370	1
nm3186570	nm3145883	1
nm3188409	nm0137639	3
nm3188409	nm0172670	1
nm3188409	nm0213928	1
nm3188409	nm0326177	2
nm3188409	nm1415004	1
nm3188409	nm4702370	1
nm3189831	nm0459425	1
nm3189831	nm0587571	2
nm3189831	nm2166024	1
nm3189936	nm0366793	2
nm3189936	nm0555684	1
nm3189936	nm1016998	1
nm3189936	nm1479574	1
nm3192038	nm2672788	1
nm3192084	nm3495329	1
nm3192084	nm8703271	1
nm3192156	nm0529123	1
nm3195822	nm0384066	1
nm3195822	nm1624935	1
nm3195822	nm1691098	1
nm3195822	nm2584711	1
nm3195822	nm3222555	2
nm3197271	nm0514379	1
nm3198875	nm0501904	1
nm3198875	nm1660780	1
nm3199846	nm0489539	1
nm3200587	nm0366793	2
nm3200587	nm0555684	1
nm3200587	nm1016998	1
nm3200587	nm1479574	1
nm3207866	nm0187351	1
nm3207866	nm0343239	1
nm3207866	nm0573573	1
nm3207866	nm0609588	1
nm3208841	nm0950041	2
nm3208841	nm4017620	1
nm3211972	nm7162046	1
nm3213569	nm0159954	1
nm3216671	nm2584711	1
nm3216671	nm9040465	1
nm3216671	nm9040466	1
nm3219272	nm0299263	1
nm3220821	nm3432889	1
nm3224440	nm0097004	1
nm3224440	nm0137639	1
nm3224440	nm0313394	1
nm3224440	nm0519997	1
nm3226880	nm0197161	1
nm3226880	nm0628255	1
nm3227982	nm0325140	1
nm3227982	nm3226753	1
nm3228347	nm4706903	1
nm3231144	nm0713753	1
nm3237571	nm3873554	1
nm3239009	nm7315619	1
nm3239009	nm8514822	1
nm3239009	nm8514823	1
nm3240303	nm0036896	1
nm3241041	nm0121353	1
nm3241041	nm5838621	1
nm3243635	nm0333335	1
nm3243635	nm0485130	1
nm3243635	nm0536841	1
nm3243635	nm0637833	2
nm3243635	nm0887184	1
nm3243635	nm1016998	1
nm3245634	nm0539103	1
nm3245634	nm0815432	1
nm3250138	nm0003183	1
nm3250138	nm0423775	1
nm3250138	nm0587571	1
nm3250138	nm0739063	1
nm3250138	nm1264807	1
nm3250138	nm2166024	1
nm3251191	nm0168655	1
nm3251230	nm0089989	1
nm3251230	nm0119946	3
nm3251230	nm0133150	3
nm3251765	nm0168655	1
nm3257852	nm1652456	1
nm3260093	nm11341610	1
nm3260093	nm2749836	1
nm3263825	nm0013918	1
nm3263825	nm0159009	1
nm3263825	nm0341952	2
nm3263825	nm0391669	1
nm3263825	nm0818657	1
nm3264992	nm1295445	1
nm3264992	nm3118752	1
nm3264992	nm3811164	1
nm3265652	nm0227261	1
nm3265695	nm2566002	1
nm3266399	nm5615332	1
nm3270340	nm3775069	1
nm3275353	nm3938217	1
nm3275453	nm0138588	2
nm3275453	nm0625950	1
nm3275453	nm0628255	1
nm3275453	nm0850888	1
nm3275453	nm2560560	1
nm3278327	nm0057463	1
nm3279655	nm1343696	1
nm3280582	nm0089989	1
nm3280582	nm0119946	1
nm3280582	nm0133150	1
nm3280833	nm5235976	1
nm3282299	nm0765956	1
nm3282299	nm4702370	1
nm3287424	nm0501904	1
nm3287424	nm0519140	1
nm3288955	nm0341952	1
nm3288955	nm0434877	1
nm3290618	nm0138588	1
nm3291123	nm0007096	1
nm3291123	nm0588576	1
nm3291123	nm0603104	1
nm3292107	nm0179787	1
nm3292107	nm1406764	1
nm3292107	nm2873116	1
nm3292962	nm0036934	1
nm3292962	nm1670295	1
nm3293893	nm6811956	1
nm3293893	nm7669943	1
nm3294372	nm3341026	1
nm3294372	nm6481712	1
nm3296564	nm0263822	1
nm3296564	nm0808161	2
nm3296564	nm0942024	1
nm3298114	nm0413112	1
nm3298114	nm0596867	1
nm3298114	nm0842298	1
nm3298114	nm1034887	2
nm3298114	nm1430258	1
nm3298114	nm1834283	1
nm3299017	nm0873983	1
nm3300218	nm0175473	1
nm3300218	nm0270966	1
nm3300218	nm0929955	1
nm3302615	nm0057463	1
nm3302615	nm0525785	1
nm3305207	nm6280889	1
nm3306725	nm0005267	1
nm3306725	nm1587329	1
nm3306725	nm4137938	1
nm3307110	nm0420326	2
nm3311623	nm3509898	1
nm3311623	nm3637134	1
nm3311653	nm0331215	1
nm3311653	nm0488960	1
nm3311653	nm1329138	3
nm3311653	nm5484242	1
nm3312255	nm0003430	1
nm3312255	nm0568416	1
nm3312255	nm9361497	1
nm3314983	nm2051980	1
nm3321780	nm0286614	1
nm3321780	nm1290141	1
nm3326877	nm0076987	1
nm3326877	nm3950233	1
nm3337387	nm0319666	1
nm3337387	nm1103601	1
nm3341527	nm0008408	1
nm3341527	nm0512114	1
nm3341527	nm7673453	1
nm3341711	nm0024948	1
nm3341741	nm2027168	1
nm3344453	nm0953968	1
nm3344453	nm3920289	2
nm3346393	nm2069089	1
nm3346393	nm2073006	1
nm3347197	nm0174483	1
nm3348335	nm1857312	1
nm3352320	nm0078735	1
nm3352320	nm0334299	1
nm3355108	nm0119946	3
nm3355108	nm0133150	3
nm3355108	nm3301854	1
nm3355994	nm0807153	1
nm3355994	nm7122891	1
nm3356959	nm0325494	1
nm3356959	nm0697877	2
nm3356959	nm1466598	2
nm3356959	nm6045762	1
nm3360706	nm0081960	1
nm3360706	nm0438195	1
nm3360706	nm0842298	1
nm3360706	nm0849980	1
nm3364782	nm3114820	1
nm3364945	nm0944956	1
nm3369529	nm2298402	2
nm3370032	nm5404569	1
nm3371817	nm3785122	1
nm3371817	nm7585795	1
nm3373074	nm2026065	1
nm3373340	nm0864936	1
nm3373340	nm0894916	2
nm3373340	nm1488064	1
nm3373340	nm1941358	1
nm3373946	nm0625950	2
nm3374402	nm0475465	1
nm3376444	nm1069530	1
nm3376444	nm3529149	1
nm3376444	nm3933675	1
nm3378316	nm1401725	1
nm3379321	nm0887184	1
nm3379982	nm0628255	1
nm3380929	nm2026065	1
nm3382747	nm0164721	1
nm3382747	nm0204466	1
nm3382747	nm0306802	2
nm3382747	nm0576182	1
nm3386056	nm0596867	1
nm3386056	nm0710662	1
nm3386056	nm4349919	1
nm3389030	nm0247787	2
nm3389030	nm0365748	1
nm3389030	nm1358793	2
nm3389030	nm1952700	1
nm3395465	nm1138177	1
nm3395465	nm2599842	1
nm3400157	nm2021590	1
nm3400157	nm2336731	2
nm3400157	nm2428141	3
nm3403085	nm0563930	1
nm3404509	nm3844632	1
nm3404509	nm5361665	1
nm3405369	nm1188251	1
nm3406721	nm0712897	1
nm3408014	nm0518791	1
nm3408219	nm0485130	1
nm3408219	nm0944956	1
nm3408219	nm2870739	1
nm3408356	nm0024948	1
nm3408356	nm0194961	1
nm3408356	nm0232442	1
nm3408356	nm0294195	1
nm3408356	nm0391669	1
nm3408356	nm3770487	1
nm3411049	nm0650459	1
nm3411049	nm7382256	1
nm3417272	nm0437987	1
nm3418056	nm0004447	1
nm3418056	nm0076353	1
nm3418056	nm0459192	1
nm3422127	nm0210686	1
nm3425256	nm1725195	1
nm3428500	nm8007431	1
nm3429611	nm0405162	1
nm3429611	nm1689290	1
nm3429611	nm2170754	1
nm3430259	nm2140990	1
nm3432017	nm1244330	1
nm3434607	nm0573872	1
nm3437456	nm0003306	4
nm3437456	nm3264196	1
nm3439604	nm4733361	1
nm3448383	nm0714851	1
nm3448383	nm1243077	1
nm3448383	nm3029737	1
nm3449193	nm2749464	1
nm3456533	nm0004079	1
nm3456533	nm0036896	1
nm3460614	nm0343239	1
nm3462545	nm0277466	1
nm3462841	nm2327927	1
nm3463072	nm2464484	1
nm3468825	nm9555082	1
nm3469397	nm1704951	1
nm3469397	nm1771984	1
nm3469397	nm2287103	1
nm3469928	nm0215973	1
nm3470110	nm1725195	1
nm3470394	nm0331215	1
nm3470394	nm0934855	2
nm3470394	nm1329138	2
nm3477311	nm0139283	2
nm3477311	nm0320349	1
nm3477311	nm0601494	2
nm3477311	nm2817397	1
nm3479537	nm2347031	1
nm3481322	nm0153737	1
nm3481322	nm1396043	1
nm3481675	nm2554297	1
nm3488766	nm1873265	2
nm3489958	nm0573872	1
nm3489958	nm1161500	1
nm3489958	nm3162291	1
nm3490098	nm0057463	1
nm3490098	nm0525785	1
nm3490098	nm1023401	1
nm3490098	nm2204043	1
nm3490439	nm0002638	1
nm3490439	nm0197703	1
nm3490439	nm0283478	1
nm3490439	nm0321877	1
