writer	producer	coop	genderUncategorized_w	genderUncategorized_p
nm0076965	nm2186058	1	False	False
nm0076965	nm2388413	1	False	False
nm0076998	nm0111275	1	False	False
nm0077062	nm0069072	1	False	False
nm0077062	nm0162722	2	False	False
nm0077062	nm0172670	1	False	False
nm0077062	nm0188312	2	False	False
nm0077062	nm0237720	1	False	False
nm0077062	nm1342242	1	False	False
nm0077062	nm1373880	2	False	False
nm0077062	nm3689180	1	False	False
nm0077111	nm1038305	2	False	False
nm0077626	nm0353456	2	False	False
nm0077626	nm0750313	1	False	False
nm0077626	nm0795533	2	False	False
nm0077626	nm0804759	2	False	False
nm0077626	nm1334075	1	False	False
nm0077626	nm2381405	1	False	False
nm0078897	nm0174483	2	False	False
nm0081081	nm0077071	1	False	False
nm0081081	nm0825190	1	False	False
nm0081081	nm1096268	2	False	False
nm0081081	nm1373880	1	False	False
nm0081081	nm3030081	1	False	False
nm0081081	nm3346060	1	False	False
nm0081189	nm0054497	1	False	False
nm0081189	nm0572123	1	False	False
nm0081189	nm0664176	4	False	False
nm0081189	nm0705891	6	False	False
nm0081189	nm1048942	2	False	False
nm0081189	nm3967923	5	False	False
nm0081299	nm0203215	1	False	False
nm0081299	nm0235920	2	False	False
nm0081299	nm0430710	1	False	False
nm0081299	nm0704054	1	False	False
nm0081299	nm0704621	1	False	False
nm0081299	nm1003469	1	False	False
nm0081299	nm1010175	1	False	False
nm0081299	nm1029384	1	False	False
nm0081299	nm2635129	1	False	False
nm0081334	nm0628180	1	False	False
nm0081334	nm0825217	1	False	False
nm0081334	nm0935631	2	False	False
nm0081334	nm1052109	1	False	False
nm0082376	nm0057106	1	False	False
nm0082376	nm0066582	2	False	False
nm0082376	nm0175473	1	False	False
nm0082376	nm0270966	1	False	False
nm0082376	nm0536841	1	False	False
nm0082376	nm0543128	1	False	False
nm0082376	nm0654024	1	False	False
nm0082376	nm0736462	2	False	False
nm0082376	nm0929955	1	False	False
nm0082376	nm0994848	1	False	False
nm0082450	nm0398851	1	False	False
nm0082450	nm0918441	1	False	False
nm0082772	nm0408417	1	False	False
nm0082811	nm0171178	2	False	False
nm0082811	nm0721019	4	False	False
nm0082811	nm1766652	1	False	False
nm0082811	nm2017180	4	False	False
nm0083349	nm0317354	2	False	False
nm0083349	nm0539103	1	False	False
nm0083349	nm0815432	1	False	False
nm0083349	nm0899555	1	False	False
nm0084158	nm0400233	1	False	False
nm0084334	nm0220049	1	False	False
nm0085088	nm0073929	1	False	False
nm0085088	nm1994788	1	False	False
nm0085088	nm2298402	1	False	False
nm0085220	nm0041784	1	False	False
nm0085220	nm0194961	1	False	False
nm0085220	nm0268233	2	False	False
nm0085220	nm0406220	1	False	False
nm0085220	nm0543128	1	False	False
nm0085220	nm0587571	1	False	False
nm0085220	nm0774802	1	False	False
nm0085220	nm5027526	1	False	False
nm0085242	nm0425506	1	False	False
nm0085242	nm0741689	1	False	False
nm0085242	nm0998318	1	False	False
nm0085257	nm0146529	1	False	False
nm0085512	nm0001198	2	False	False
nm0085512	nm0915066	1	False	False
nm0085535	nm3152781	1	False	False
nm0085775	nm0004634	1	False	False
nm0085775	nm0137075	1	False	False
nm0085775	nm0283234	1	False	False
nm0085775	nm0325494	1	False	False
nm0085775	nm0501904	1	False	False
nm0085775	nm0697877	1	False	False
nm0085775	nm0765956	1	False	False
nm0085775	nm0857146	1	False	False
nm0085775	nm1466598	1	False	False
nm0086194	nm0002494	1	False	False
nm0086194	nm0485130	1	False	False
nm0086194	nm0851395	1	False	False
nm0086194	nm0887184	1	False	False
nm0086194	nm1016998	1	False	False
nm0086194	nm1557867	1	False	False
nm0086194	nm1644576	1	False	False
nm0086194	nm5896375	1	False	False
nm0086694	nm0074403	3	False	False
nm0086694	nm0395924	1	False	False
nm0086694	nm0415516	1	False	False
nm0086694	nm0438309	5	False	False
nm0086694	nm0438432	1	False	False
nm0086694	nm0461799	1	False	False
nm0086694	nm0576182	2	False	False
nm0086694	nm0833403	2	False	False
nm0086694	nm0924062	1	False	False
nm0086694	nm0936574	1	False	False
nm0086749	nm0736307	1	False	False
nm0088119	nm1241675	1	False	False
nm0088119	nm1273119	1	False	False
nm0088479	nm0561802	1	False	False
nm0088479	nm0907002	1	False	False
nm0089136	nm0808471	1	False	False
nm0089369	nm0275234	1	False	False
nm0089369	nm0475970	1	False	False
nm0089369	nm0555684	1	False	False
nm0089369	nm0587571	1	False	False
nm0089369	nm0678336	1	False	False
nm0089369	nm0896107	1	False	False
nm0089369	nm1219545	1	False	False
nm0089369	nm3629374	1	False	False
nm0089731	nm0395271	1	False	False
nm0089946	nm0279574	1	False	False
nm0089946	nm0533109	1	False	False
nm0089946	nm0579449	1	False	False
nm0089946	nm1147756	1	False	False
nm0091326	nm0502824	1	False	False
nm0092018	nm0168655	1	False	False
nm0092018	nm0294195	1	False	False
nm0092018	nm0343523	1	False	False
nm0092018	nm0381868	1	False	False
nm0092018	nm0632871	1	False	False
nm0092018	nm1014957	1	False	False
nm0092578	nm0072557	1	False	False
nm0092578	nm1092388	1	False	False
nm0093186	nm0036896	1	False	False
nm0093186	nm0825190	1	False	False
nm0093328	nm0514379	1	False	False
nm0093328	nm0699276	1	False	False
nm0093560	nm0543128	1	False	False
nm0093748	nm0009264	1	False	False
nm0093748	nm0176682	1	False	False
nm0093748	nm0389055	1	False	False
nm0093748	nm0444884	1	False	False
nm0093748	nm4036280	1	False	False
nm0093748	nm4494930	1	False	False
nm0093748	nm5817341	1	False	False
nm0093748	nm5817470	1	False	False
nm0096157	nm0046329	1	False	False
nm0096157	nm0277880	1	False	False
nm0096157	nm0394001	1	False	False
nm0096157	nm0503899	1	False	False
nm0096157	nm0604389	1	False	False
nm0096157	nm0638683	2	False	False
nm0096157	nm0655128	5	False	False
nm0097504	nm0386832	1	False	False
nm0098421	nm0919043	1	False	False
nm0100040	nm0509898	1	False	False
nm0101298	nm0566320	1	False	False
nm0101465	nm0081960	1	False	False
nm0101715	nm0641609	1	False	False
nm0103397	nm0691540	1	False	False
nm0103397	nm2448723	1	False	False
nm0103804	nm0097004	1	False	False
nm0103804	nm0268233	4	False	False
nm0103804	nm0300510	2	False	False
nm0103804	nm0654024	2	False	False
nm0103804	nm0664176	1	False	False
nm0103804	nm0713753	1	False	False
nm0103804	nm0892377	2	False	False
nm0103804	nm1027122	1	False	False
nm0103928	nm0482682	1	False	False
nm0103928	nm0489539	1	False	False
nm0103928	nm0637833	2	False	False
nm0103928	nm3131414	1	False	False
nm0104333	nm0057463	1	False	False
nm0104333	nm0213928	1	False	False
nm0104333	nm0340495	1	False	False
nm0104333	nm0455336	2	False	False
nm0104333	nm0474176	1	False	False
nm0104333	nm0703729	1	False	False
nm0104333	nm0874437	1	False	False
nm0104333	nm2050777	1	False	False
nm0104333	nm2749238	1	False	False
nm0104333	nm2768197	1	False	False
nm0104333	nm5404569	1	False	False
nm0104335	nm0135235	1	False	False
nm0104481	nm0004475	1	False	False
nm0104481	nm0857714	2	False	False
nm0104973	nm0036761	1	False	False
nm0104973	nm0181645	2	False	False
nm0104973	nm0217907	2	False	False
nm0104973	nm0738700	1	False	False
nm0104973	nm1462434	1	False	False
nm0104973	nm2711410	1	False	False
nm0105632	nm0010806	1	False	False
nm0105632	nm1715628	1	False	False
nm0105776	nm0108618	1	False	False
nm0106257	nm0089572	1	False	False
nm0106257	nm0736307	1	False	False
nm0106563	nm0058454	1	False	False
nm0106563	nm0172670	2	False	False
nm0106563	nm0188312	6	False	False
nm0106563	nm0275935	1	False	False
nm0106563	nm1342242	1	False	False
nm0107302	nm0215973	1	False	False
nm0107302	nm0264248	1	False	False
nm0107302	nm0472477	3	False	False
nm0107302	nm0799047	2	False	False
nm0107302	nm1558784	4	False	False
nm0107302	nm1692438	1	False	False
nm0107302	nm2153315	2	False	False
nm0107302	nm2212351	1	False	False
nm0107302	nm5263944	1	False	False
nm0107402	nm0006460	1	False	False
nm0107402	nm0069072	10	False	False
nm0107402	nm0319666	1	False	False
nm0107402	nm0850386	1	False	False
nm0107402	nm0876590	9	False	False
nm0107402	nm0926252	3	False	False
nm0107402	nm1433339	1	False	False
nm0107402	nm2266269	2	False	False
nm0107774	nm0381868	1	False	False
nm0107774	nm0401205	1	False	False
nm0107774	nm1241294	1	False	False
nm0107774	nm1431798	1	False	False
nm0107774	nm2186058	3	False	False
nm0108132	nm2724331	1	False	False
nm0108273	nm0570682	1	False	False
nm0108273	nm0874437	1	False	False
nm0110490	nm0064834	1	False	False
nm0110490	nm0461799	3	False	False
nm0111303	nm0089154	2	False	False
nm0111303	nm0188312	1	False	False
nm0111303	nm0332503	1	False	False
nm0111303	nm0459425	2	False	False
nm0111303	nm1356495	1	False	False
nm0111303	nm1701502	1	False	False
nm0111303	nm2371594	1	False	False
nm0111312	nm0355125	1	False	False
nm0111312	nm0605167	1	False	False
nm0111845	nm0519140	2	False	False
nm0111845	nm1158138	1	False	False
nm0112270	nm1024115	1	False	False
nm0112335	nm0483091	2	False	False
nm0112335	nm0581676	1	False	False
nm0112919	nm0818503	1	False	False
nm0112919	nm1725195	1	False	False
nm0113115	nm0366818	3	False	False
nm0113115	nm0589696	1	False	False
nm0113115	nm5002501	1	False	False
nm0113126	nm0434838	1	False	False
nm0113780	nm0808329	1	False	False
nm0113780	nm0808471	1	False	False
nm0113780	nm1230683	1	False	False
nm0114707	nm0324960	2	False	False
nm0114868	nm1949279	1	False	False
nm0115114	nm0011851	1	False	False
nm0115114	nm0754978	1	False	False
nm0115129	nm0242896	1	False	False
nm0115200	nm0073706	1	False	False
nm0115252	nm0400233	1	False	False
nm0115272	nm4170842	1	False	False
nm0116689	nm0107331	1	False	False
nm0116689	nm0569257	1	False	False
nm0117857	nm0004428	1	False	False
nm0117857	nm0458868	1	False	False
nm0118420	nm0215973	2	False	False
nm0118420	nm0507689	5	False	False
nm0118420	nm0625950	3	False	False
nm0118420	nm0732206	1	False	False
nm0118566	nm0444884	1	False	False
nm0118566	nm4494930	1	False	False
nm0118747	nm0036896	3	False	False
nm0118747	nm0514445	1	False	False
nm0118747	nm1567958	2	False	False
nm0118747	nm2611372	1	False	False
nm0118747	nm3053945	1	False	False
nm0118747	nm3412809	1	False	False
nm0118747	nm3728867	1	False	False
nm0118748	nm0041784	1	False	False
nm0118748	nm0242516	3	False	False
nm0118748	nm0507689	1	False	False
nm0118748	nm0573573	2	False	False
nm0118748	nm0874437	1	False	False
nm0118938	nm0620743	1	False	False
nm0118938	nm0671656	1	False	False
nm0120031	nm0750313	1	False	False
nm0120031	nm2381405	1	False	False
nm0120455	nm0022424	5	False	False
nm0120455	nm0585990	1	False	False
nm0120455	nm0745575	2	False	False
nm0120455	nm1007419	1	False	False
nm0120455	nm1144897	2	False	False
nm0120455	nm1205153	1	False	False
nm0120455	nm1519343	2	False	False
nm0120455	nm3746096	1	False	False
nm0120994	nm0475465	1	False	False
nm0120994	nm0950041	1	False	False
nm0120995	nm0324960	2	False	False
nm0121154	nm0027446	1	False	False
nm0121154	nm0123083	1	False	False
nm0121154	nm0131651	1	False	False
nm0121154	nm0159009	2	False	False
nm0121154	nm0162722	3	False	False
nm0121154	nm0357371	1	False	False
nm0121154	nm0385426	1	False	False
nm0121154	nm0402804	1	False	False
nm0121154	nm0482794	1	False	False
nm0121154	nm0664176	7	False	False
nm0121154	nm0679915	1	False	False
nm0121154	nm0820310	1	False	False
nm0121154	nm0936574	1	False	False
nm0121154	nm1373880	2	False	False
nm0121154	nm1431798	1	False	False
nm0121154	nm3689180	2	False	False
nm0121331	nm0111391	2	False	False
nm0121331	nm0115751	5	False	False
nm0121331	nm0704054	2	False	False
nm0121331	nm0704621	3	False	False
nm0121331	nm1003469	2	False	False
nm0121331	nm1029384	1	False	False
nm0121331	nm1653862	1	False	False
nm0121402	nm0248336	1	False	False
nm0121402	nm0333335	1	False	False
nm0121437	nm7057615	1	False	False
nm0121653	nm0213928	1	False	False
nm0121653	nm0248580	1	False	False
nm0122427	nm0107331	1	False	False
nm0122427	nm0439986	1	False	False
nm0122427	nm0569257	1	False	False
nm0122602	nm0137639	1	False	False
nm0122602	nm0138588	2	False	False
nm0122602	nm0625950	1	False	False
nm0122602	nm0704621	2	False	False
nm0122602	nm1003469	1	False	False
nm0122602	nm1029384	1	False	False
nm0122602	nm1653862	1	False	False
nm0122654	nm0129573	1	False	False
nm0122654	nm0467513	1	False	False
nm0122654	nm0861769	3	False	False
nm0122654	nm1755555	1	False	False
nm0123353	nm0808465	1	False	False
nm0123353	nm1236670	1	False	False
nm0124244	nm0009207	1	False	False
nm0124244	nm0338965	1	False	False
nm0124244	nm0677725	1	False	False
nm0124244	nm1545605	1	False	False
nm0124282	nm2657010	2	False	False
nm0125322	nm0024948	1	False	False
nm0125322	nm0057463	2	False	False
nm0125322	nm0107331	1	False	False
nm0125322	nm0110256	1	False	False
nm0125322	nm0213928	4	False	False
nm0125322	nm0278129	2	False	False
nm0125322	nm0490792	1	False	False
nm0125322	nm0504716	2	False	False
nm0125322	nm0671656	1	False	False
nm0125322	nm1028478	1	False	False
nm0125322	nm1419400	1	False	False
nm0125322	nm1802537	1	False	False
nm0125322	nm2003984	1	False	False
nm0125336	nm0564768	1	False	False
nm0125358	nm0564768	1	False	False
nm0126314	nm0400233	1	False	False
nm0126314	nm0663764	1	False	False
nm0126386	nm1340224	1	False	False
nm0126386	nm1660886	1	False	False
nm0126485	nm1672371	1	False	False
nm0127373	nm0067285	2	False	False
nm0127373	nm0628180	1	False	False
nm0127373	nm0866082	3	False	False
nm0127373	nm3787633	1	False	False
nm0127894	nm0001513	1	False	False
nm0127894	nm0006552	3	False	False
nm0127894	nm0206259	1	False	False
nm0127894	nm0232442	1	False	False
nm0127894	nm0277204	1	False	False
nm0127894	nm0286614	1	False	False
nm0127894	nm0294195	2	False	False
nm0127894	nm0397500	3	False	False
nm0127894	nm3770487	1	False	False
nm0128082	nm0363599	2	False	False
nm0128082	nm0386832	1	False	False
nm0128082	nm0920318	1	False	False
nm0128663	nm0003306	1	False	False
nm0128663	nm0115751	1	False	False
nm0128663	nm0484992	1	False	False
nm0128874	nm0313394	1	False	False
nm0128874	nm0665494	1	False	False
nm0128881	nm1278270	1	False	False
nm0129098	nm0609588	1	False	False
nm0129098	nm1847815	1	False	False
nm0129325	nm0111484	1	False	False
nm0129325	nm0401205	1	False	False
nm0130172	nm0436048	1	False	False
nm0130172	nm0628180	1	False	False
nm0130172	nm0655888	1	False	False
nm0130172	nm0777372	1	False	False
nm0130172	nm0935631	1	False	False
nm0130172	nm1052109	1	False	False
nm0131969	nm0410504	1	False	False
nm0131969	nm0569461	1	False	False
nm0132319	nm0849980	1	False	False
nm0133947	nm1390995	1	False	False
nm0134176	nm0161558	1	False	False
nm0134176	nm0277830	2	False	False
nm0134176	nm0326506	1	False	False
nm0134176	nm0587508	1	False	False
nm0134176	nm0887184	2	False	False
nm0134176	nm0924062	1	False	False
nm0134176	nm0925441	1	False	False
nm0134176	nm1318897	1	False	False
nm0134176	nm2189280	1	False	False
nm0135203	nm0048859	3	False	False
nm0135203	nm0299263	2	False	False
nm0135203	nm0341145	1	False	False
nm0135203	nm0503899	1	False	False
nm0135203	nm0604389	1	False	False
nm0135203	nm0655128	1	False	False
nm0135203	nm0918657	1	False	False
nm0136333	nm0069072	3	False	False
nm0136333	nm0514445	1	False	False
nm0136333	nm0721019	2	False	False
nm0136333	nm1766652	1	False	False
nm0136333	nm2017180	3	False	False
nm0138624	nm0542996	2	False	False
nm0138624	nm0620743	1	False	False
nm0138624	nm0687254	1	False	False
nm0138624	nm0705891	4	False	False
nm0138624	nm0774019	1	False	False
nm0138624	nm0932144	1	False	False
nm0138624	nm1861274	2	False	False
nm0138624	nm2582069	1	False	False
nm0138624	nm3934099	1	False	False
nm0138775	nm0496556	1	False	False
nm0139111	nm0358447	1	False	False
nm0139111	nm0371393	2	False	False
nm0139111	nm1014957	1	False	False
nm0139111	nm1224918	4	False	False
nm0139111	nm1270350	2	False	False
nm0139461	nm0121997	4	False	False
nm0139461	nm0141502	1	False	False
nm0139461	nm0652330	3	False	False
nm0139461	nm1574545	1	False	False
nm0139461	nm3780072	1	False	False
nm0139461	nm4047183	1	False	False
nm0140893	nm0381868	1	False	False
nm0140893	nm1432088	1	False	False
nm0141812	nm0056006	1	False	False
nm0141812	nm0306802	1	False	False
nm0141812	nm0485130	1	False	False
nm0141812	nm1016998	1	False	False
nm0142615	nm0179589	1	False	False
nm0142615	nm0313394	1	False	False
nm0142615	nm0459425	2	False	False
nm0142615	nm0963062	1	False	False
nm0142620	nm0205497	1	False	False
nm0142620	nm0834426	1	False	False
nm0142620	nm1857131	1	False	False
nm0143191	nm0750313	1	False	False
nm0143191	nm0795533	2	False	False
nm0143191	nm2381405	1	False	False
nm0143320	nm0100326	1	False	False
nm0143320	nm0410824	1	False	False
nm0143320	nm1737868	2	False	False
nm0143805	nm0083039	2	False	False
nm0143805	nm0490868	2	False	False
nm0144372	nm0197161	1	False	False
nm0144372	nm0331397	1	False	False
nm0144372	nm1068980	1	False	False
nm0147228	nm0398851	1	False	False
nm0147228	nm1064127	1	False	False
nm0147698	nm0335344	1	False	False
nm0147698	nm0366818	1	False	False
nm0147698	nm0697877	1	False	False
nm0147698	nm0872658	1	False	False
nm0147698	nm1466598	1	False	False
nm0148723	nm0013918	1	False	False
nm0148723	nm0072557	1	False	False
nm0148723	nm0137639	3	False	False
nm0148723	nm0507689	1	False	False
nm0148723	nm0664176	3	False	False
nm0148723	nm0818657	1	False	False
nm0148723	nm1660886	1	False	False
nm0149290	nm0227261	1	False	False
nm0149290	nm9574633	1	False	False
nm0149661	nm0130814	1	False	False
nm0149661	nm0319685	1	False	False
nm0149661	nm0573872	1	False	False
nm0149661	nm0885612	1	False	False
nm0149669	nm0392977	1	False	False
nm0149669	nm0402804	1	False	False
nm0149669	nm0482682	1	False	False
nm0149669	nm0736201	1	False	False
nm0149669	nm0832790	1	False	False
nm0149669	nm0850888	1	False	False
nm0149669	nm1173259	1	False	False
nm0149669	nm5148534	1	False	False
nm0149743	nm0159009	1	False	False
nm0149743	nm0235920	2	False	False
nm0149743	nm0279092	1	False	False
nm0149743	nm0604558	1	False	False
nm0149743	nm0670266	1	False	False
nm0149743	nm0861638	1	False	False
nm0149743	nm1010175	1	False	False
nm0149743	nm1976860	1	False	False
nm0149743	nm2232862	1	False	False
nm0149743	nm2635129	1	False	False
nm0151358	nm0563930	1	False	False
nm0153078	nm0138588	1	False	False
nm0153338	nm0036896	2	False	False
nm0153338	nm0081960	1	False	False
nm0153338	nm0100152	1	False	False
nm0153338	nm0168655	1	False	False
nm0153338	nm0480804	1	False	False
nm0153338	nm2611372	1	False	False
nm0153384	nm0319391	1	False	False
nm0153384	nm0340495	1	False	False
nm0153384	nm0576182	1	False	False
nm0153384	nm0741445	1	False	False
nm0153384	nm1959955	1	False	False
nm0153740	nm0002339	1	False	False
nm0153740	nm0111391	2	False	False
nm0153740	nm0115751	5	False	False
nm0153740	nm0484992	1	False	False
nm0153740	nm0806667	1	False	False
nm0154674	nm0496556	2	False	False
nm0154674	nm0561802	1	False	False
nm0154674	nm0738526	1	False	False
nm0154674	nm3152781	1	False	False
nm0154716	nm0795222	1	False	False
nm0155069	nm2503331	2	False	False
nm0155961	nm0003183	1	False	False
nm0155961	nm0114011	1	False	False
nm0155961	nm0136262	1	False	False
nm0155961	nm0200637	1	False	False
nm0155961	nm0217907	2	False	False
nm0155961	nm0321334	1	False	False
nm0155961	nm0416341	1	False	False
nm0155961	nm0425506	1	False	False
nm0155961	nm0450715	1	False	False
nm0155961	nm0649715	1	False	False
