writer	producer	coop	genderUncategorized_w	genderUncategorized_p	gender_writer	gender_producer
nm4893580	nm1313994	1	False	False	male	female
nm4894216	nm0321877	1	False	False	male	male
nm4896277	nm0081514	1	False	False	female	male
nm4896277	nm0501904	1	False	False	female	male
nm4900997	nm2355438	1	False	False	female	female
nm4900997	nm3040352	1	False	False	female	female
nm4901564	nm0343239	1	False	False	male	female
nm4901564	nm1262986	1	False	False	male	male
nm4909384	nm1270061	1	False	False	male	female
nm4919057	nm3970617	1	False	False	male	male
nm4927551	nm0522160	1	False	False	female	male
nm4929961	nm0171178	1	False	False	female	male
nm4931543	nm2261202	1	False	False	female	female
nm4933163	nm0924844	1	False	False	male	male
nm4933163	nm1841897	1	False	False	male	male
nm4941411	nm0859808	1	False	False	male	male
nm4941411	nm0994468	1	False	False	male	male
nm4946163	nm5692346	1	False	False	male	female
nm4953284	nm0601494	1	False	False	female	female
nm4954982	nm0667015	1	False	False	female	female
nm4954982	nm6622733	1	False	False	female	female
nm4960872	nm0024948	1	False	False	male	male
nm4960872	nm0537164	1	False	False	male	male
nm4960872	nm0942060	1	False	False	male	male
nm4960872	nm2503331	1	False	False	male	male
nm4965660	nm0133773	1	False	False	female	female
nm4965660	nm0306802	1	False	False	female	female
nm4965660	nm1029384	1	False	False	female	male
nm4975569	nm3875031	1	False	False	female	female
nm4975569	nm5504705	1	False	False	female	male
nm4979390	nm0270732	1	False	False	male	male
nm4984276	nm1380874	2	False	False	male	female
nm4997894	nm1366882	1	False	False	male	male
nm4997894	nm4030935	1	False	False	male	male
nm4998426	nm0061650	1	False	False	female	male
nm4998426	nm0475465	1	False	False	female	male
nm5012077	nm0572633	1	False	False	female	female
nm5012077	nm1140110	3	False	False	female	female
nm5012077	nm8516120	2	False	False	female	female
nm5023059	nm7793537	1	False	False	male	male
nm5030653	nm0480804	1	False	False	male	male
nm5030653	nm0609588	1	False	False	male	female
nm5031662	nm0319666	1	False	False	male	female
nm5031662	nm0416341	1	False	False	male	female
nm5034676	nm0002638	1	False	False	male	male
nm5037846	nm0545436	1	False	False	male	male
nm5037846	nm0650346	1	False	False	male	male
nm5039329	nm0194961	1	False	False	male	female
nm5039329	nm0408417	1	False	False	male	male
nm5039571	nm0918515	1	False	False	female	female
nm5039571	nm0922322	1	False	False	female	male
nm5039571	nm2692147	1	False	False	female	male
nm5039571	nm3319021	1	False	False	female	male
nm5042009	nm0270732	1	False	False	male	male
nm5043562	nm2771834	1	False	False	male	female
nm5043562	nm4467085	1	False	False	male	female
nm5043562	nm6595054	1	False	False	male	female
nm5045192	nm2295769	1	False	False	female	female
nm5045192	nm2629605	1	False	False	female	female
nm5045192	nm3395810	1	False	False	female	female
nm5052124	nm2554297	1	False	False	male	male
nm5052124	nm3657135	1	False	False	male	female
nm5053961	nm9040466	1	False	False	male	male
nm5056311	nm0609355	2	False	False	female	male
nm5056426	nm6006898	1	False	False	female	male
nm5057956	nm1424370	1	False	False	female	male
nm5058839	nm0842298	1	False	False	female	female
nm5067086	nm0236776	1	False	False	male	female
nm5070748	nm0794252	1	False	False	male	male
nm5071495	nm3473824	1	False	False	male	female
nm5077137	nm0616793	1	False	False	female	female
nm5077137	nm7807331	1	False	False	female	female
nm5085654	nm0289320	1	False	False	male	male
nm5085654	nm5085611	1	False	False	male	male
nm5086817	nm0859808	2	False	False	female	male
nm5087940	nm0382282	2	False	False	male	female
nm5087940	nm0673400	1	False	False	male	male
nm5087940	nm3319021	1	False	False	male	male
nm5087940	nm5088036	1	False	False	male	female
nm5088976	nm0036934	1	False	False	female	male
nm5096667	nm7657486	1	False	False	male	male
nm5099297	nm0231934	2	False	False	female	male
nm5099297	nm0703729	1	False	False	female	male
nm5099297	nm2109010	1	False	False	female	female
nm5100890	nm2692147	1	False	False	male	male
nm5103829	nm0650459	1	False	False	male	male
nm5103829	nm7382256	1	False	False	male	female
nm5104945	nm4977808	1	False	False	female	female
nm5105514	nm0191514	1	False	False	male	male
nm5110713	nm1273063	1	False	False	female	male
nm5121548	nm0000229	1	False	False	male	male
nm5121548	nm0231934	2	False	False	male	male
nm5121548	nm0294195	1	False	False	male	male
nm5121548	nm2197777	1	False	False	male	male
nm5128153	nm0159009	1	False	False	female	male
nm5136004	nm0185271	1	False	False	male	male
nm5136004	nm0204268	1	False	False	male	male
nm5136004	nm0219424	1	False	False	male	male
nm5136004	nm0231934	2	False	False	male	male
nm5136004	nm0637833	1	False	False	male	female
nm5136004	nm0709619	1	False	False	male	male
nm5136399	nm6185326	1	False	False	female	female
nm5136399	nm6616280	1	False	False	female	male
nm5148446	nm0152113	2	False	False	female	male
nm5148446	nm1721362	2	False	False	female	male
nm5148446	nm3606994	1	False	False	female	male
nm5152355	nm0036934	1	False	False	male	male
nm5152355	nm1670295	1	False	False	male	male
nm5160625	nm0748934	1	False	False	female	male
nm5168001	nm0089154	1	False	False	female	female
nm5168001	nm0475465	1	False	False	female	male
nm5175947	nm0578297	1	False	False	female	female
nm5181443	nm0306802	1	False	False	male	female
nm5181443	nm0628255	1	False	False	male	female
nm5183798	nm3816072	1	False	False	female	male
nm5184750	nm3988897	1	False	False	male	male
nm5184750	nm6030005	1	False	False	male	male
nm5188698	nm0767894	1	False	False	female	female
nm5188698	nm1630641	1	False	False	female	female
nm5188698	nm3240526	1	False	False	female	male
nm5188853	nm0122693	1	False	False	female	female
nm5188853	nm0379095	1	False	False	female	female
nm5202691	nm0311937	1	False	False	female	female
nm5202691	nm0687254	1	False	False	female	female
nm5202691	nm7719405	1	False	False	female	male
nm5207499	nm5615332	1	False	False	male	male
nm5217105	nm4760502	1	False	False	female	male
nm5217556	nm2657010	1	False	False	female	female
nm5218997	nm0352471	3	False	False	male	male
nm5218997	nm2358277	1	False	False	male	female
nm5218997	nm3682921	1	False	False	male	female
nm5243904	nm11283826	1	False	False	female	male
nm5244008	nm0765956	1	False	False	male	male
nm5244352	nm0248074	1	False	False	female	male
nm5244352	nm2502625	1	False	False	female	female
nm5252769	nm2574830	1	False	False	male	female
nm5252769	nm3270549	1	False	False	male	female
nm5260442	nm0458544	1	False	False	female	male
nm5264426	nm1092834	2	False	False	female	female
nm5264426	nm1093083	4	False	False	female	male
nm5264426	nm5244084	4	False	False	female	male
nm5267869	nm0004428	1	False	False	female	male
nm5267869	nm0458868	1	False	False	female	female
nm5267869	nm1131528	1	False	False	female	female
nm5267869	nm2353156	1	False	False	female	female
nm5267869	nm2715597	1	False	False	female	female
nm5267869	nm6109024	1	False	False	female	male
nm5270486	nm1029384	1	False	False	female	male
nm5270486	nm3001976	1	False	False	female	male
nm5270759	nm0901880	1	False	False	female	male
nm5270759	nm3152781	1	False	False	female	male
nm5294725	nm0710662	1	False	False	male	male
nm5301911	nm2937160	1	False	False	male	female
nm5302966	nm0159073	3	False	False	female	male
nm5302966	nm1171810	1	False	False	female	male
nm5317662	nm0089154	1	False	False	female	female
nm5317662	nm0607000	1	False	False	female	male
nm5326239	nm0545436	1	False	False	female	male
nm5326239	nm0671656	1	False	False	female	male
nm5326239	nm2332207	1	False	False	female	male
nm5326239	nm2374942	1	False	False	female	male
nm5326239	nm6492037	1	False	False	female	female
nm5327969	nm0179787	2	False	False	female	female
nm5327969	nm3636870	1	False	False	female	male
nm5327969	nm4885488	1	False	False	female	female
nm5335115	nm0163639	1	False	False	female	female
nm5335115	nm0477230	1	False	False	female	female
nm5335115	nm1420267	1	False	False	female	male
nm5335115	nm2027168	1	False	False	female	male
nm5335709	nm2040270	2	False	False	male	male
nm5335709	nm3113024	2	False	False	male	male
nm5338534	nm7808679	1	False	False	female	male
nm5344542	nm0179787	1	False	False	female	female
nm5344542	nm3636870	1	False	False	female	male
nm5344542	nm4885488	1	False	False	female	female
nm5347000	nm3336494	1	False	False	male	male
nm5347000	nm5344091	1	False	False	male	male
nm5365495	nm0098866	1	False	False	female	male
nm5365495	nm0543128	2	False	False	female	male
nm5368048	nm4934568	1	False	False	female	female
nm5368048	nm7843053	1	False	False	female	male
nm5371704	nm0603104	1	False	False	female	male
nm5371704	nm0697877	1	False	False	female	male
nm5377301	nm2420567	1	False	False	female	male
nm5379259	nm4208879	1	False	False	female	female
nm5384544	nm0705891	3	False	False	male	male
nm5384544	nm1861274	2	False	False	male	male
nm5384544	nm2582069	1	False	False	male	female
nm5387559	nm0247787	1	False	False	male	male
nm5388239	nm5368453	1	False	False	male	male
nm5390184	nm5217256	1	False	False	male	female
nm5390467	nm0004475	1	False	False	male	male
nm5391634	nm1347064	1	False	False	male	male
nm5391634	nm2115045	1	False	False	male	male
nm5393484	nm0040957	2	False	False	male	male
nm5393484	nm0122911	1	False	False	male	male
nm5393484	nm1262986	1	False	False	male	male
nm5396619	nm0607000	1	False	False	male	male
nm5397791	nm1639580	1	False	False	female	female
nm5403004	nm6916945	1	False	False	male	male
nm5408186	nm0002638	1	False	False	female	male
nm5408186	nm3242689	1	False	False	female	male
nm5408186	nm4799372	1	False	False	female	male
nm5423900	nm6006898	1	False	False	female	male
nm5425445	nm8797631	1	False	False	female	male
nm5425445	nm8979774	1	False	False	female	male
nm5425445	nm9005808	1	False	False	female	male
nm5434225	nm2604149	1	False	False	male	male
nm5434991	nm3243588	1	False	False	female	female
nm5434991	nm5434893	1	False	False	female	female
nm5434991	nm5603617	1	False	False	female	male
nm5434991	nm5603908	1	False	False	female	male
nm5434996	nm0171178	1	False	False	male	male
nm5439929	nm0155739	1	False	False	male	male
nm5439929	nm0468860	1	False	False	male	male
nm5440493	nm3689180	1	False	False	female	male
nm5444498	nm11341610	1	False	False	female	male
nm5444498	nm2749836	1	False	False	female	male
nm5448728	nm0420326	2	False	False	female	female
nm5458813	nm3171388	1	False	False	male	male
nm5458813	nm4165218	1	False	False	male	female
nm5462603	nm0545436	1	False	False	male	male
nm5462603	nm2332207	1	False	False	male	male
nm5464477	nm10210040	1	False	False	male	male
nm5464943	nm5465174	1	False	False	female	female
nm5464943	nm5465961	1	False	False	female	male
nm5465992	nm5465174	1	False	False	male	female
nm5465992	nm5465961	1	False	False	male	male
nm5478283	nm1773060	1	False	False	female	male
nm5484385	nm3346060	1	False	False	male	female
nm5486466	nm0463199	1	False	False	male	male
nm5486466	nm1340224	2	False	False	male	female
nm5501503	nm3873554	1	False	False	female	male
nm5503125	nm4473832	1	False	False	male	male
nm5505530	nm0004132	1	False	False	male	female
nm5505530	nm0734660	1	False	False	male	female
nm5505530	nm0934855	1	False	False	male	male
nm5505530	nm6375706	1	False	False	male	female
nm5505732	nm0089154	1	False	False	male	female
nm5509776	nm0772894	1	False	False	female	female
nm5509776	nm4922739	1	False	False	female	male
nm5509776	nm7442628	1	False	False	female	male
nm5521880	nm4950347	1	False	False	female	male
nm5529382	nm5713732	5	False	False	female	male
nm5529382	nm6045535	5	False	False	female	male
nm5547317	nm0532880	1	False	False	female	female
nm5547317	nm0953968	1	False	False	female	male
nm5549558	nm6006898	1	False	False	male	male
nm5549931	nm2507036	1	False	False	female	female
nm5560332	nm0098866	1	False	False	male	male
nm5561909	nm0343239	2	False	False	male	female
nm5565365	nm4473832	1	False	False	male	male
nm5566540	nm0140764	2	False	False	male	male
nm5566540	nm2458231	2	False	False	male	male
nm5566812	nm0405162	1	False	False	female	male
nm5567881	nm0004428	1	False	False	female	male
nm5567881	nm0089154	1	False	False	female	female
nm5567881	nm0458868	1	False	False	female	female
nm5567881	nm0641179	1	False	False	female	male
nm5567881	nm0912709	1	False	False	female	female
nm5593068	nm1567958	1	False	False	female	male
nm5614755	nm5368453	1	False	False	male	male
nm5615128	nm5368453	1	False	False	male	male
nm5616730	nm2503331	2	False	False	female	male
nm5649137	nm1358793	1	False	False	male	male
nm5658936	nm5943413	1	False	False	female	male
nm5658986	nm2262988	1	False	False	female	female
nm5680793	nm0416341	1	False	False	male	female
nm5680793	nm0842488	1	False	False	male	female
nm5680793	nm2204043	1	False	False	male	female
nm5698260	nm0130814	1	False	False	female	male
nm5715980	nm0194961	1	False	False	female	female
nm5729372	nm6811956	2	False	False	male	female
nm5729372	nm6811957	1	False	False	male	male
nm5729372	nm7669859	1	False	False	male	male
nm5729372	nm7669944	1	False	False	male	female
nm5738714	nm0519140	1	False	False	female	female
nm5745999	nm0027051	1	False	False	female	male
nm5745999	nm0501728	1	False	False	female	female
nm5745999	nm0703729	1	False	False	female	male
nm5745999	nm1693963	1	False	False	female	male
nm5745999	nm1949409	1	False	False	female	female
nm5745999	nm2571166	1	False	False	female	male
nm5750596	nm5093413	1	False	False	male	female
nm5750596	nm6063360	4	False	False	male	female
nm5755111	nm0316459	1	False	False	male	male
nm5762480	nm1670295	1	False	False	female	male
nm5762480	nm1816540	1	False	False	female	male
nm5762480	nm1818058	1	False	False	female	male
nm5762480	nm5960234	1	False	False	female	male
nm5771286	nm0172670	1	False	False	male	male
nm5771286	nm0697877	1	False	False	male	male
nm5771286	nm1415004	1	False	False	male	female
nm5771286	nm4702370	1	False	False	male	male
nm5806970	nm10210040	1	False	False	female	male
nm5816650	nm0925441	1	False	False	female	male
nm5820720	nm0838810	1	False	False	male	male
nm5821126	nm0548410	1	False	False	male	male
nm5832507	nm0745304	1	False	False	male	male
nm5854956	nm0022424	1	False	False	female	female
nm5863438	nm0823068	1	False	False	male	male
nm5885049	nm0139283	1	False	False	male	male
nm5885049	nm0857714	3	False	False	male	female
nm5898944	nm1642296	1	False	False	male	female
nm5908999	nm0832790	1	False	False	male	male
nm5908999	nm0850888	1	False	False	male	female
nm5912294	nm0004475	1	False	False	female	male
nm5925026	nm1981183	1	False	False	female	male
nm5925858	nm0210885	1	False	False	male	male
nm5926700	nm0073706	1	False	False	male	male
nm5926708	nm0067285	1	False	False	male	female
nm5928661	nm2724331	1	False	False	male	female
nm5930457	nm2724331	1	False	False	female	female
nm5930457	nm5879534	1	False	False	female	female
nm5945690	nm0706228	1	False	False	male	female
nm5945701	nm0929829	1	False	False	female	female
nm5949587	nm3214096	1	False	False	female	male
nm5949587	nm3606994	1	False	False	female	male
nm5950115	nm0128147	2	False	False	male	female
nm5950115	nm0328738	1	False	False	male	male
nm5950115	nm2147956	1	False	False	male	female
nm5971077	nm3505436	1	False	False	male	male
nm5971077	nm7023409	1	False	False	male	female
nm5982142	nm0072557	1	False	False	female	female
nm5995766	nm0801554	1	False	False	male	male
nm5999470	nm5454710	1	False	False	male	female
nm6011279	nm0316887	2	False	False	male	female
nm6011279	nm3418687	1	False	False	male	female
nm6011279	nm3492555	2	False	False	male	female
nm6012871	nm0140764	1	False	False	female	male
nm6012871	nm1158540	1	False	False	female	female
nm6012871	nm1222653	1	False	False	female	male
nm6027977	nm4512940	1	False	False	male	male
nm6029268	nm3064113	1	False	False	male	male
nm6029268	nm3537157	1	False	False	male	male
nm6029268	nm3538167	1	False	False	male	male
nm6029268	nm8217378	1	False	False	male	male
nm6040908	nm2858490	1	False	False	female	male
nm6047791	nm0176682	1	False	False	male	male
nm6047791	nm0389055	1	False	False	male	male
nm6061694	nm0004475	1	False	False	male	male
nm6063385	nm0193410	1	False	False	female	female
nm6063385	nm0771863	1	False	False	female	male
nm6073409	nm5093413	1	False	False	female	female
nm6073409	nm6063360	4	False	False	female	female
nm6074676	nm0657572	2	False	False	male	male
nm6074676	nm1709988	1	False	False	male	female
nm6092900	nm0859808	2	False	False	female	male
nm6106553	nm1173259	1	False	False	male	male
nm6106553	nm5148534	1	False	False	male	female
nm6109432	nm0004629	1	False	False	female	male
nm6109432	nm2858490	2	False	False	female	male
nm6116855	nm4772433	1	False	False	male	male
